GT_id,GT_label,Pred_label
BIOUG81045-G06,Brachyplatys subaeneus,Adalia bipunctata
BIOUG76579-C11,Dicrotendipes modestus,Cricotopus fuscus
BIOUG66084-E10,Bryotropha boreella,Endothenia hebesana
BIOUG80235-C07,opiMalaise01 Malaise5720,Dinotrema Malaise4777
BIOUG66738-A03,Pteromalus puparum,Tricyclomischus celticus
BIOUG75300-H07,Diomus terminatus,Diomus roseicollis
BIOUG66912-D01,Microperus kadoyamaensis,Xylosandrus morigerus
BIOUG75615-F08,Ephedrus incompletus,Ephedrus californicus
BIOUG77790-E11,Dinotrema Malaise2992,Dinotrema Malaise3260
BIOUG65774-H11,Ampelasia malaise4724,Glyphidocera virgulae
BIOUG66089-F10,Bicellaria furcifer,Bicellaria lugubris
BIOUG79507-D02,malaiseGraci01 malaise0813,malaiseGraci01 Malaise7033
BIOUG81048-D06,Pambolus Malaise1512,Pambolus Malaise9142
BIOUG67618-C03,ereBioLep01 BioLep452,tortJanzen01 Janzen342
BIOUG80208-E06,Heterospilus Malaise4724,Heterospilus Malaise2852
BIOUG78901-A01,Blacus Malaise3018,Heterospilus Malaise5534
BIOUG66413-D01,cosmoBioLep01 BioLep1456,elachJanzen01 Janzen232
BIOUG66718-H04,Lispe serotina,Stomoxys calcitrans
BIOUG74650-E10,Lasius alienus,Nylanderia bourbonica
BIOUG75612-C08,Bicellaria furcifer,Heleodromia pullata
BIOUG66768-E03,Bradysia peraffinis,Bradysia nocturna
BIOUG66658-G01,Neomaskellia bergii,Sarucallis kahawaluokalani
BIOUG75645-B08,Rheocricotopus chapmani,Allocladius sp. 1ES
BIOUG74619-A08,Urophora quadrifasciata,Philaenus spumarius
BIOUG75851-C01,Hypenodes Poole04,gelBioLep01 BioLep7976
BIOUG79456-H08,Omphale radialis,Omphale Malaise9458
BIOUG67929-C07,gelJanzen01 Janzen616,gelJanzen01 Janzen12
BIOUG79006-A08,Heterospilus Malaise3957,Pseudorhysipolis Malaise4159
BIOUG79492-F03,Antaeotricha phillipsEPR24,elachMalaise7530 Malaise7530
BIOUG77514-B04,gelMalaise01 Malaise9690,Friseria Malaise4403
BIOUG74479-B08,Psaliodes Malaise9041,Tripudia BioLep397
BIOUG74862-D09,Apanteles Malaise7955,Apanteles Malaise9656
BIOUG66785-E12,Creontiades coloripes,Orthops palus
BIOUG67022-D09,Hirtodrosophila subflavohalterata affinis 1,Mycodrosophila claytonae
BIOUG78182-H11,Gymnopternus metallicus,Dolichopus longicornis
BIOUG66199-E02,Cotesia marginiventris,Alphomelon arecaphileDHJ01
BIOUG66073-D03,Pegomya geniculata,Delia bucculenta
BIOUG81218-A10,Tapinoma melanocephalum,Dolichoderus thoracicus
BIOUG66674-A11,Alloxysta citripes,Trissolcus hyalinipennis
BIOUG77834-C07,Dinotrema Malaise0752,Dinotrema Malaise0500
BIOUG74556-F12,Liriomyza morio,Calycomyza solidaginis
BIOUG66627-C06,Gastrosericus funereus,Analysson rufescens
BIOUG81039-E11,Phytomyptera Malaise3509,Paradidyma melania
BIOUG79122-D08,Heterospilus Malaise4724,Heterospilus Malaise7449
BIOUG79895-D10,Helicopsyche vergelana,Wormaldia planae
BIOUG67835-D05,Chelonus Malaise3073,Blacus malaise0651
BIOUG66651-H01,Dolichogenidea baoris,Dolichogenidea Janzen45
BIOUG74440-C03,tortBioLep01 BioLep158,Tripudia lamina
BIOUG77545-E04,gelMalaise01 Malaise9690,geleBioLep01 BioLep683
BIOUG78771-A07,Pseudapanteles margaritapenonae,Glyptapanteles Malaise1806
BIOUG79300-E09,Mesochorus cuatrotres,orthoMalaise01 Malaise5595
BIOUG77007-F05,Heterospilus Malaise4724,IchMalaise01 malaise6840
BIOUG66071-E09,Coelosia tenella,Mycomya maculata
BIOUG75292-G12,Allognosta fuscitarsis,bombyMalaise01 Malaise2478
BIOUG79294-H08,alyMalaise01 Malaise4716,alyMalaise01 Malaise2535
BIOUG74565-E04,Orius insidiosus,Microtechnites bractatus
BIOUG66784-F04,Pteromalus puparum,Pachyneuron groenlandicum
BIOUG76589-D04,geleBioLep1 BioLep9661,gelMalaise01 Malaise5101
BIOUG77826-A04,Megaselia torbjornekremi,Mycomya nitida
BIOUG66843-C10,Megaselia normwoodleyi,Armigeres subalbatus
BIOUG77858-A07,Megaselia torbjornekremi,Mycetophila blanda
BIOUG78092-H01,Bichromomyia olmeca,Lutzomyia aclydifera
BIOUG74856-B09,Montandoniola moraguesi,Rhinacloa clavicornis
BIOUG79371-G11,Antaeotricha Malaise9224,elachJanzen01 Janzen682
BIOUG80416-C09,Heterospilus Malaise8960,Bracon Malaise3901
BIOUG79058-G04,Hirtodrosophila subflavohalterata affinis 1,Hirtodrosophila subflavohalterata affinis 3
BIOUG76711-C10,Pheidole ACY2211 tennantae,Crematogaster marioni
BIOUG67704-D10,Tomosvaryella coquilletti,Tomosvaryella sylvatica
BIOUG76784-B01,Leiophron Malaise2721,Leiophron Malaise1234
BIOUG78597-F01,Siphona Malaise5726,Clausicella Malaise2315
BIOUG79445-B01,Gelis spurius,Chorebus posticus
BIOUG76040-H08,Hypsicera Malaise328,Hypsicera malaise0328
BIOUG79234-C07,Hormius Malaise6274,Panama Malaise5794
BIOUG75012-D02,encyrMalaise01 Malaise8868,encyrMalaise01 Malaise5342
BIOUG79878-G09,Helicopsyche vergelana,Wormaldia planae
BIOUG75504-C04,Apanteles Malaise5397,Diolcogaster Choi5983
BIOUG68507-H06,Chironomus transvaalensis,Chironomus pseudothummi
BIOUG74625-G01,Allognosta fuscitarsis,Microchrysa flavicornis
BIOUG79595-G01,Apanteles Janzen45,Nealiolus Malasie10
BIOUG79372-B11,Antaeotricha Malaise9439,elachMalaise9259 Malaise9259
BIOUG66088-A12,Mycomya nitida,Coelosia tenella
BIOUG79470-D07,Pseudolycoriella brunnea,Claustropyga heteroclausa
BIOUG78250-F11,Blacus Malaise2605,alyMalaise01 Malaise2441
BIOUG79492-E05,Antaeotricha Phillips01,Antaeotricha Malaise8614
BIOUG77455-F03,Pseudapanteles margaritapenonae,Diolcogaster Malaise7359
BIOUG77921-H03,Vipsophobetron marisaDHJ03,Vipsophobetron Malaise8497
BIOUG67802-G02,Antipolistes anthracella,Alloclemensia mesospilella
BIOUG77685-A05,Bracon anniapicadoae,Stantonia Malaise5490
BIOUG66089-A05,Fannia lugubrina,Fannia sociella
BIOUG66649-G06,Rhopalosiphum rufiabdominale,Tetraneura nigriabdominalis
BIOUG66621-F09,Sergentomyia babu,Nyssomyia trapidoi
BIOUG56859-H04,Musca tempestiva,Musca confiscata
BIOUG79695-B04,Brachyplatys subaeneus,Ischnocentrus niger
BIOUG81665-B06,alyMalaise01 Malaise9509,Aphaereta aotea
BIOUG66080-E06,Ooctonus hemipterus,Ooctonus notatus
BIOUG66647-F02,Rhopalosiphum rufiabdominale,Brachyunguis harmalae
BIOUG75605-E06,Stigmella betulicola,Elachista illectella
BIOUG66127-C08,Myxosargus nigricormis,Microchrysa flaviventris
BIOUG74552-A07,Conocephalus strictus,Conocephalus fasciatus
BIOUG78186-D07,Rhopobota naevana,gelBioLep01 BioLep773
BIOUG75810-H11,Megaselia normwoodleyi,Robustagramma biangulatum
BIOUG74547-E05,Leptosciarella scutellata,Sciara flavimana
BIOUG81656-B07,Hirtodrosophila subflavohalterata affinis 1,Hirtodrosophila subflavohalterata affinis 3
BIOUG67147-B03,Trachyopella nuda,Pullimosina vulgesta
BIOUG66760-F05,Chiasmus niger,Aconurella prolixa
BIOUG75177-A09,psychJanzen7 Malaise5336,psychJanzen08 Malaise9190
BIOUG66358-B04,Coproica lugubris,Coproica vagans
BIOUG66737-D12,Trissolcus semistriatus,Telenomus podisi
BIOUG65800-H06,Stiropius Malaise9838,Stenocorse Malaise6096
BIOUG76579-H04,Holoboreaphilus nordenskioldi,Antherophagus suturalis
BIOUG77697-G04,malaiseGraci01 Malaise9186,malaiseGraci01 Malaise7033
BIOUG77077-D04,musoBioLep01 BioLep7407,Wesmaelius nervosus
BIOUG74616-B05,Dibolia borealis,Monolepta jacksoni
BIOUG79171-H08,Coelostathma pygmaea,Antaeotricha Janzen731
BIOUG66739-D09,Capitophorus hippophaes,Muscaphis escherichi
BIOUG79359-H03,Mictopsichia Janzen343,Tripudia BioLep397
BIOUG66348-D10,Rhopalosiphum rufiabdominale,Brachyunguis harmalae
BIOUG74625-E09,Mycodrosophila claytonae,Mycodrosophila projectans affinis 2
BIOUG56856-D01,Aphelopus atratus,Blacus malaise0651
BIOUG56853-G01,Psychoda gemina,Psychoda uniformata
BIOUG79133-A03,Heterospilus Malaise4724,Heterospilus Malaise7449
BIOUG76687-F10,Stigmatomma tropicalis,Strumigenys louisianae
BIOUG75300-B03,Allognosta fuscitarsis,bombyMalaise01 Malaise2478
BIOUG79882-H05,Chilocyrtus Malaise1867,Orthocentrus Malaise3997
BIOUG79422-C02,Winnertzia tridens,Winnertzia curvata
BIOUG66653-C06,Dolichogenidea baoris,Rasivalva Choi01
BIOUG74781-B10,blastoBioLep01 BioLep842,blastoBioLep01 BioLep6553
BIOUG66142-G12,Homostinea curviliniella,Hoplostega ochroma
BIOUG74546-C09,Ophiomyia nasuta,Agromyza vicifoliae
BIOUG76116-H09,geleBioLep1 BioLep9661,gelMalaise01 Malaise5101
BIOUG76783-B04,Hydrangeocola Malaise6829,alyMalaise01 Malaise8657
BIOUG66997-H11,Microperus kadoyamaensis,Hypothenemus seriatus
BIOUG76118-B07,Eubazus malaise9904,Nealiolus Malaise7822
BIOUG74568-C10,Dicraeus fennicus,Rhopalopterum soror
BIOUG67335-E03,Psychoda divaricata,Psychoda lobata
BIOUG67916-B06,Pseudognaptodon malaise0494,Mirax Malaise7516
BIOUG79424-E02,Aphis idaei,Muscaphis escherichi
BIOUG65842-G11,Corethrella selvicola,Armigeres subalbatus
BIOUG75355-E03,Dinotrema Malaise8841,Dinotrema Malaise7037
BIOUG75761-B12,Dinotrema Malaise2992,Dinotrema Malaise0500
BIOUG56856-H08,Pterocallis alni,Hyperomyzus carduellinus
BIOUG76710-F02,Anochetus minans,Anochetus mayri
BIOUG80817-F02,Coelostathma pygmaea,Antaeotricha Janzen731
BIOUG74547-G04,Micropsectra polita,Paratanytarsus grimmii
BIOUG74565-H03,Anagrus daanei,Anagrus atomus
BIOUG81212-E09,Tapinoma melanocephalum,Dolichoderus thoracicus
BIOUG78778-C09,brMalaise01 Malaise2285,Glyptapanteles Whitfield142
BIOUG74546-D04,Sepsis punctum,Sepsis thoracica
BIOUG74479-C06,Hypomicrogaster Malaise3593,Diolcogaster Choi77
BIOUG74651-H09,Telenomus podisi,Telenomus laeviceps
BIOUG72929-G04,Tanytarsus lugens,Tanytarsus telmaticus
BIOUG80530-B06,Cyrtoneuropsis neotrita,Helina atricolor
BIOUG56853-G06,Megaselia meconicera,Megaselia manicata
BIOUG74645-C02,Aproaerema palpilineella,Gnorimoschema shepherdiae
BIOUG78701-B10,Megaselia normwoodleyi,Megaselia latifemorata
BIOUG75606-A10,Neoascia geniculata,Pipunculus campestris
BIOUG67738-G04,Blacus malaise0651,Meteorus Malaise3328
BIOUG74650-D10,Pigritia fidella,Aproaerema palpilineella
BIOUG79341-D02,Antaeotricha Phillips01,spiloBioLep01 BioLep274
BIOUG77950-C06,malaiseGraci01 Malaise7393,malaiseGraci01 Malaise4746
BIOUG78082-B12,Heterospilus Malaise3154,Heterospilus Malaise4610
BIOUG74645-D06,Chionodes mediofuscella,Euclystis mantoDHJ01
BIOUG75647-E01,Paraphaenocladius brevinervis,Allocladius sp. 1ES
BIOUG67322-G08,Camponotus geralensis,Camponotus excisus
BIOUG66083-E03,Cinara fornacula,Rhopalosiphum rufiabdominale
BIOUG66099-G11,Sussaba pulchella,Allomacrus arcticus
BIOUG66355-G11,Drosophila busckii,Scaptodrosophila scutellimargo
BIOUG79422-D01,Prooppia nigripalpis,Lixophaga Malaise3014
BIOUG78228-A04,Siphona Malaise6880,Neodexiopsis setipuncta
BIOUG80657-C02,Allorhogas Malaise6222,Heterospilus Malaise3517
BIOUG66142-C06,Homostinea curviliniella,Hoplostega ochroma
BIOUG78199-H03,Belyta depressa,Belyta sanguinolenta
BIOUG80673-A06,Heterospilus Malaise5480,Lysitermus Malaise4303
BIOUG75293-E12,Allognosta fuscitarsis,Melanostoma fasciatum
BIOUG77008-B05,Heterospilus Malaise4724,Heterospilus Malaise7449
BIOUG77007-G05,Omphale Malaise9458,Dolichoderus thoracicus
BIOUG77454-G02,Glyptapanteles Malaise2236,Syntretus Malaise2676
BIOUG78768-D05,Glyptapanteles mikesharkeyi,Syntretus Malaise2676
BIOUG75616-B01,Monochroa ferrea,Bryotropha similis
BIOUG66085-H07,Phyllonorycter anderidae,Elachista illectella
BIOUG78289-F04,Leiophron Malaise2721,Blacus Malaise1809
BIOUG72931-G05,Acentrella lapponica,Baetis hudsonicus
BIOUG77950-D05,malaiseGraci01 Malaise7393,malaiseGraci01 Malaise9729
BIOUG75851-B08,Psaliodes Malaise9041,elachMalaise7530 Malaise7530
BIOUG56852-H01,Megaselia meconicera,Megaselia manicata
BIOUG74692-C02,Acentrella lapponica,Kybos luda
BIOUG77091-A11,acentroMalaise8618 Malaise8618,spiloMalaise5041 Malaise5041
BIOUG68225-D03,Anastatus sp. GG30,Anastatus sp. GG29
BIOUG66036-H10,Dorylomorpha borealis,Tomosvaryella coquilletti
BIOUG73298-E02,Chironomus lugubris,Chironomus annularius
BIOUG75710-A07,Nectopsyche gracilis,Leptopterna dolabrata
BIOUG73602-H07,Oxypoda frigida,Oxypoda lacustris
BIOUG77316-C03,gelBioLep01 BioLep2310,gelBioLep01 BioLep7976
BIOUG75000-B03,cosmoMalaise01 Malaise6584,Ithome Malaise2188
BIOUG68351-E03,Blacus Malaise6552,Blacus Malaise6634
BIOUG73603-H10,Polygraphus rufipennis,Xyleborinus intersetosus
BIOUG67776-G07,encyrMalaise1 Malaise8726,encyrMalaise01 Malaise9370
BIOUG66006-B08,Philygria vittipennis,Scatophila caviceps
BIOUG75723-A01,Leiophron Malaise2319,Leiophron Malaise8699
BIOUG73281-A07,Chironomus lugubris,Cricotopus tibialis
BIOUG75415-D11,Leiophron Malaise5866,Leiophron Malaise1234
BIOUG73604-E03,Hydroporus nigellus,Bembidion nigripes
BIOUG75276-C12,Ecphylus malaise5203,Ecphylus Malaise4224
BIOUG68562-A07,Polymitia eximipalpella,Aristotelia Janzen257
BIOUG74518-D02,Dinotrema longworthi,Dinotrema Malaise5070
BIOUG74041-E06,Psychoda uncinula,Psychoda mycophila
BIOUG75779-C01,Dinotrema Malaise2992,Dinotrema Malaise1186
BIOUG70064-B04,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG70041-H04,encyrMalaise1 Malaise5872,encyrMalaise01 Malaise8520
BIOUG67775-E03,encyrMalaise1 Malaise3972,encyrMalaise01 Malaise3972
BIOUG74754-B06,Pambolus Malaise4362,Hormius hesiquiobenitezi
BIOUG76820-G04,tersiMalaise01 Malaise7762,tersiMalaise1 Malaise9679
BIOUG70024-A08,Paradidyma melania,Paradidyma Malaise2559
BIOUG77218-B09,Ablabesmyia monilis,Procladius villosimanus
BIOUG42774-A06,Bledius denticollis,Bledius turgidus
BIOUG73491-B09,Cyphocephalus caviceps,Culicoides foxi
BIOUG66015-G09,Chlamydatus wilkinsoni,Microtechnites bractatus
BIOUG73605-A07,Ocyusa canadensis,Omalium foraminosum
BIOUG70648-C06,crypMalaise01 Malaise6107,crypMalaise01 malaise2055
BIOUG70042-A03,Friseria Malaise4403,gelMalaise01 Malaise7126
BIOUG68214-E01,orthoMalaise1 Malaise5595,Orthocentrus Malaise6660
BIOUG73604-B07,Devia prospera,Atheta pseudometlakatlana
BIOUG68716-B08,Glyptapanteles robbinthorpiDHJ01,Cotesia Whitfield16
BIOUG73280-B09,Metriocnemus albolineatus,Ceratopogon grandiforceps
BIOUG68553-G08,Desmometopa varipalpis,Desmometopa m-nigrum
BIOUG67646-A11,Glyphidocera comae,Glyphidocera sollertiae
BIOUG68173-C01,Australosepsis niveipennis,Thaumatomyia trifasciata
BIOUG51618-F05,Cicadula intermedia,Chlorotettix galbanatus
BIOUG68181-E01,Rhopalosiphum rufiabdominale,Brachyunguis harmalae
BIOUG73748-F06,alyMalaise01 Malaise4428,Pambolus Malaise1474
BIOUG68143-E10,Desmometopa varipalpis,Phytomyza thalictrella
BIOUG70022-G08,cosmoMalaise01 Malaise1742,Idaea Malaise9610
BIOUG73286-H07,Trichopria basalis,Trichopria nixoni
BIOUG73870-E05,Leptodrepana Malaise4361,Allorhogas malaise0133
BIOUG73282-D09,Metriocnemus albolineatus,Smittia terrestris
BIOUG77644-G09,Meteorus Janzen10,Diolcogaster Choi107
BIOUG68039-B10,Phanerotoma Malaise2407,Phanerotoma anamariamongeae
BIOUG70025-F12,Stiropius edgargutierrezi,Leiophron Malaise1234
BIOUG74830-A12,Pambolus Malaise7541,Notiospathius Malaise1931
BIOUG73779-C10,Deutereulophus deutMalaise4612,Deutereulophus deutMalaise2789
BIOUG73286-D09,Phytomyza milii,Phytomyza chaerophylli
BIOUG68950-B11,Udea BioLep91,psychJanzen19 Malaise3328
BIOUG77121-F09,Stenoma BioLep30DHJ02,elachMalaise7530 Malaise7530
BIOUG67472-E08,Ampelasia malaise4724,Antaeotricha Janzen90
BIOUG73607-G07,Syntomus americanus,Bembidion obtusangulum
BIOUG66070-B02,Stigmella betulicola,Stigmella rhoifoliella
BIOUG75416-E02,Notiospathius Malaise5588,Notiospathius Malaise7188
BIOUG73280-E04,Metriocnemus albolineatus,Monardia toxicodendri
BIOUG73262-G11,Phytomyza milii,Phytomyza obscurella
BIOUG66052-G10,Chaitophorus pusillus,Muscaphis escherichi
BIOUG74236-E12,Exochus Malaise2591,campoMalaise01 malaise0302
BIOUG73602-F01,Atheta brunswickensis,Boreostiba parvipennis
BIOUG77617-H01,Hyposoter Malaise2958,banMalaise01 Malaise3996
BIOUG76485-E11,tortMalaise9315 Malaise9315,malaiseGraci01 Malaise3502
BIOUG75252-G04,Callihormius Malaise1594,Bracon Malaise4659
BIOUG77218-G02,Ablabesmyia monilis,Procladius villosimanus
BIOUG68785-D08,encyrMalaise01 Malaise8852,encyrMalaise01 Malaise7521
BIOUG70034-C06,blastoBioLep01 BioLep566,blastoBioLep01 BioLep439
BIOUG77121-H01,Stenoma BioLep30DHJ02,elachJanzen01 Janzen682
BIOUG73914-A06,Elmohardyia sp. CR3,Elmohardyia sp. CR10
BIOUG73606-F01,Mycetoporus nigrans,Quedius brunnipennis
BIOUG73603-E01,Atheta cryptica,Boreophilia davidgei
BIOUG68166-F12,Deraeocoris serenus,Monalocoris filicis
BIOUG77328-E07,malaiseGraci01 Malaise1278,malaiseGraci01 Malaise4746
BIOUG77182-B02,Borgmeiermyia Janzen4736,tachmalaise8631 Malaise8631
BIOUG68333-D10,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG68838-F12,Pleuroprucha Janzen215,Pero clana
BIOUG76962-G04,tinBioLep01 BioLep8990,cosmoBioLep01 BioLep1453
BIOUG68339-B10,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG73606-E11,Mycetoporus nigrans,Megarthrus excisus
BIOUG67899-F02,Anacampsis Malaise3063,gelBioLep01 BioLep2310
BIOUG77121-C02,Stenoma BioLep30DHJ02,elachMalaise7530 Malaise7530
BIOUG68943-B12,opiJanzen01 Malaise4117,Dinotrema Malaise4777
BIOUG75413-D03,Heterospilus Malaise1064,Ecphylus Malaise0522
BIOUG73607-F11,Atheta brunswickensis,Atheta terranovae
BIOUG70385-A02,Phytomyptera Janzen8087,Paradidyma melania
BIOUG68379-B05,elachJanzen01 Janzen296,Dryadaula Malaise8646
BIOUG68512-B06,Telostegus excisus,Agenioideus ciliatus
BIOUG73971-C07,Perilampus injactansDCD6241,Hoplocrepis Malaise8393
BIOUG68411-G08,Friseria Malaise4403,gelMalaise01 Malaise7126
BIOUG66067-B01,Coleophora canadensisella,Coleophora deauratella
BIOUG73748-H09,Pambolus Malaise4362,Pambolus Malaise8158
BIOUG75722-G04,Dinotrema Malaise2703,Dinotrema Malaise1957
BIOUG68733-A04,elachMalaise7530 Malaise7530,Antaeotricha Malaise8614
BIOUG73272-F06,Phytomyza milii,Phytomyza obscurella
BIOUG70028-C07,Friseria Malaise4403,gelMalaise01 Malaise3950
BIOUG68177-F03,Rhopalosiphum rufiabdominale,Aphis rubifolii
BIOUG67476-G07,Leiophron Malaise8494,Leiophron Malaise9977
BIOUG68534-A01,Australosepsis niveipennis,Archisepsis pusio
BIOUG68135-C06,Alloxysta victrix,Alloxysta castanea
BIOUG74243-G12,Chaetostigmoptera Malaise9466,Paradidyma melania
BIOUG67805-C10,encyrMalaise01 Malaise7713,encyrMalaise01 Malaise1413
BIOUG76786-A09,Blacus Malaise2832,Blacus Malaise2252
BIOUG77167-A04,Alphomelon disputabile,Apanteles mariaguevarae
BIOUG66030-D02,Megaselia basispinata,Megaselia wendyporrasae
BIOUG74244-A05,elachMalaise5232 Malaise5232,gelJanzen01 Janzen12
BIOUG73602-A05,Micropeplus laticollis,Megarthrus excisus
BIOUG68599-F06,Chironomus javanus,Endochironomus albipennis
BIOUG66024-C07,Aprionus spiniger,Aprionus bispinosus
BIOUG73607-A12,Boreophilia venti,Acrotona horwoodae
BIOUG74306-H07,Deutereulophus deutMalaise2487,Deutereulophus deutMalaise2789
BIOUG77358-G10,Barbalhoa licina,Heterospilus Malaise3517
BIOUG73272-F01,Phytomyza milii,Phytomyza obscurella
BIOUG66065-C05,Sussaba pulchella,Diadegma fenestrale
BIOUG75044-H03,ichMalaise01 Malaise1697,Chirotica Malaise4273
BIOUG70611-A12,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG68181-C05,Rhopalosiphum rufiabdominale,Muscaphis escherichi
BIOUG74525-H07,Syndemis musculana,gelJanzen01 Janzen1159
BIOUG68578-A05,Musca tempestiva,Dolichotachina marginella
BIOUG68415-H09,Icelia Malaise7070,Calodexia dives
BIOUG68174-C12,Rhopalosiphum rufiabdominale,Brachyunguis harmalae
BIOUG74633-G07,Bradysia urticae,Corynoptera subparvula
BIOUG75226-F12,Neopamera bilobata,Pseudopachybrachius basalis
BIOUG73603-F09,Ptiliolum fuscum,Ptiliola kunzei
BIOUG76250-G05,Natada Malaise1764,elachBioLep01 BioLep689
BIOUG66004-B05,Bledius denticollis,Bledius turgidus
BIOUG68836-D10,cryptJanzen01 Malaise9468,Lymeon Gauld13
BIOUG66011-E10,Neolygus communis,Litomiris debilis
BIOUG73258-A04,Metriocnemus picipes,Metriocnemus albolineatus
BIOUG67761-C08,Anacampsis Malaise3063,Symmetrischema Malaise5062
BIOUG66047-G10,Haematobosca alcis,Stomoxys calcitrans
BIOUG74527-B09,Phyllonorycter junoniella,Coleophora argentialbella
BIOUG68127-F08,Rhopalosiphum rufiabdominale,Muscaphis escherichi
BIOUG75301-B05,Atheta brunswickensis,Boreostiba parvipennis
BIOUG70015-E10,elachMalaise7530 Malaise7530,Homaledra Janzen06
BIOUG68733-B02,Antaeotricha BioLep427,Antaeotricha Janzen223
BIOUG68785-D10,Bracon malaise0389,Bracon jimlewisi
BIOUG76532-C05,Scopula BioLep357,Phyllocnistis Malaise1800
BIOUG66462-D04,Culex interrogator,Psorophora ferox
BIOUG68181-H06,Pachyneuron aphidis,Pteromalus puparum
BIOUG73299-G05,Azelia cilipes,Egle ciliata
BIOUG68902-F12,Bleptina BioLep185,Rivula pusilla
BIOUG68568-E10,Chaetoria stylata,Distichona Malaise6325
BIOUG68922-G01,Steniodes BioLep2469,Antaeotricha Janzen229
BIOUG68547-A03,Bucculatrix spinachristi,Fomoria weaveri
BIOUG68542-B03,Orosius albicinctus,Hishimonus phycitis
BIOUG67972-G08,Callihormius Malaise7404,doryMalaise01 Malaise3608
BIOUG67661-G12,Hormius Malaise9549,Hormius Malaise1500
BIOUG68173-B01,Australosepsis niveipennis,Archisepsis pusio
BIOUG74011-D12,encyrMalaise01 Malaise9752,encyrMalaise01 Malaise7759
BIOUG74266-F09,Ecphylus malaise5203,doryMalaise27 Malaise7767
BIOUG76820-F04,tersiMalaise01 Malaise7762,tersiMalaise01 Malaise9771
BIOUG77093-B02,gelBioLep01 BioLep2310,gelBioLep01 BioLep7976
BIOUG66067-A07,Phyllonorycter anderidae,Coleophora argentialbella
BIOUG75044-G02,Notiospathius malaise0657,doryMalaise01 Malaise1094
BIOUG77179-D04,spiloBioLep01 BioLep299,acentroBioLep01 BioLep12
BIOUG42771-H02,Bledius denticollis,Platystethus degener
BIOUG70017-G04,Ceromya Malaise2738,Ornithomya chloropus
BIOUG75236-E03,Ecphylus Malaise1110,doryMalaise27 Malaise7767
BIOUG77093-A12,gelMalaise01 Malaise4704,gelMalaise1 Malaise4277
